Frecuencia,Tiempo CH1,V1,Tiempo CH2,V2
49000.0,-3.54e-05,1.04,-3.54e-05,-0.02
49000.0,-3.536e-05,1.02,-3.536e-05,-0.04
49000.0,-3.532e-05,0.98,-3.532e-05,0.02
49000.0,-3.528e-05,0.96,-3.528e-05,0.0
49000.0,-3.524e-05,0.98,-3.524e-05,-0.02
49000.0,-3.52e-05,0.98,-3.52e-05,0.0
49000.0,-3.516e-05,0.98,-3.516e-05,-0.02
49000.0,-3.512e-05,1.0,-3.512e-05,-0.02
49000.0,-3.508e-05,0.98,-3.508e-05,-0.02
49000.0,-3.504e-05,0.96,-3.504e-05,0.0
49000.0,-3.5000000000000004e-05,0.9400000000000001,-3.5000000000000004e-05,-0.02
49000.0,-3.4960000000000004e-05,0.96,-3.4960000000000004e-05,-0.02
49000.0,-3.4920000000000004e-05,0.9400000000000001,-3.4920000000000004e-05,-0.02
49000.0,-3.4880000000000005e-05,0.9400000000000001,-3.4880000000000005e-05,-0.02
49000.0,-3.484e-05,0.96,-3.484e-05,-0.02
49000.0,-3.4800000000000006e-05,0.9400000000000001,-3.4800000000000006e-05,-0.02
49000.0,-3.476e-05,0.9400000000000001,-3.476e-05,-0.02
49000.0,-3.4720000000000006e-05,0.92,-3.4720000000000006e-05,0.0
49000.0,-3.468e-05,0.92,-3.468e-05,-0.02
49000.0,-3.464e-05,0.92,-3.464e-05,-0.02
49000.0,-3.46e-05,0.92,-3.46e-05,-0.02
49000.0,-3.456e-05,0.88,-3.456e-05,-0.02
49000.0,-3.452e-05,0.9,-3.452e-05,-0.02
49000.0,-3.448e-05,0.88,-3.448e-05,-0.02
49000.0,-3.444e-05,0.88,-3.444e-05,-0.04
49000.0,-3.44e-05,0.88,-3.44e-05,-0.02
49000.0,-3.436e-05,0.88,-3.436e-05,-0.02
49000.0,-3.4320000000000003e-05,0.84,-3.4320000000000003e-05,-0.02
49000.0,-3.4280000000000004e-05,0.88,-3.4280000000000004e-05,-0.04
49000.0,-3.424e-05,0.84,-3.424e-05,0.0
49000.0,-3.4200000000000005e-05,0.8200000000000001,-3.4200000000000005e-05,-0.02
49000.0,-3.416e-05,0.8200000000000001,-3.416e-05,-0.04
49000.0,-3.4120000000000005e-05,0.86,-3.4120000000000005e-05,-0.06
49000.0,-3.408e-05,0.84,-3.408e-05,-0.02
49000.0,-3.4040000000000006e-05,0.8200000000000001,-3.4040000000000006e-05,-0.02
49000.0,-3.4e-05,0.8200000000000001,-3.4e-05,0.0
49000.0,-3.396000000000001e-05,0.8,-3.396000000000001e-05,0.0
49000.0,-3.392e-05,0.78,-3.392e-05,-0.02
49000.0,-3.388e-05,0.78,-3.388e-05,-0.04
49000.0,-3.384e-05,0.76,-3.384e-05,0.0
49000.0,-3.38e-05,0.8,-3.38e-05,-0.02
49000.0,-3.376e-05,0.78,-3.376e-05,0.0
49000.0,-3.372e-05,0.76,-3.372e-05,-0.02
